-195.4220581, -77.9139439
-195.4824829, -77.9208429
-195.4714966, -77.9518406
-195.4907227, -78.0181634
-195.6472778, -78.0284225
-197.1386719, -78.4730017
-200.1269531, -79.4806179
-199.7753906, -80.3422618
-198.8085938, -81.5570735
-195.2050781, -82.4833350
-188.7890625, -83.6478372
-184.2187500, -84.1069529
-181.1425781, -84.3109022
-172.7929688, -84.6160934
-165.4980469, -85.0738228
195.2050781, -85.0549184
189.7558594, -84.6898056
187.0312500, -84.5455399
181.0107422, -84.4145021
176.7919922, -84.1787052
171.2548828, -83.3747393
168.9697266, -83.2519354
165.2343750, -82.5234689
162.9931641, -81.9416883
162.5537109, -81.6469267
161.2792969, -81.3480758
160.5761719, -80.7958273
160.7080078, -80.4083879
160.4443359, -79.9895324
160.1367188, -79.5685060
160.7519531, -79.2289754
162.1582031, -78.9881867
163.3447266, -78.5255725
164.0039063, -78.2065631
164.5092773, -78.0528955
164.5614624, -77.9156690
164.5065308, -77.8580340
164.5422363, -77.8406908
164.4955444, -77.7850283
164.5312500, -77.7635081
164.4406128, -77.7244441
164.3307495, -77.6659111
164.2181396, -77.6524097
164.1027832, -77.6612166
163.9489746, -77.6805701
163.8748169, -77.6969677
163.5919189, -77.7145128
163.5479736, -77.6899428
163.6111450, -77.6612166
163.7045288, -77.6336009
163.6969757, -77.6012074
163.5713196, -77.5781868
163.5225677, -77.5762666
163.5005951, -77.5724251
163.5115814, -77.5687303
163.5019684, -77.5642952
163.5218811, -77.5566039
163.5503769, -77.5546063
163.5843658, -77.5477975
163.6626434, -77.5483157
163.7175751, -77.5452062
163.7532806, -77.5332054
163.8377380, -77.5158507
163.8583374, -77.5042677
163.8576508, -77.4874685
163.8336182, -77.4810701
163.8040924, -77.4736260
163.7532806, -77.4599174
163.7519073, -77.4535051
163.7848663, -77.4452986
163.8116455, -77.4382816
163.8500977, -77.4290192
163.8459778, -77.4257309
163.7944794, -77.4324560
163.7484741, -77.4252824
163.7422943, -77.4140657
163.7464142, -77.4040370
163.7512207, -77.4009670
163.7460709, -77.3972220
163.7100220, -77.3920522
163.6241913, -77.3950495
163.5967255, -77.3919023
163.6001587, -77.3731534
163.5761261, -77.3675985
163.5520935, -77.3713521
163.5342407, -77.3654960
163.5692596, -77.3573831
163.5466003, -77.3455051
163.5514069, -77.3361754
163.5369873, -77.3293996
162.9931641, -75.5630413
165.4980469, -75.5849374
165.4541016, -75.3700564
163.3227539, -75.2362678
164.1796875, -74.6774450
165.3222656, -74.6134453
166.0473633, -74.3311083
169.8046875, -73.6896107
169.9584961, -73.3278581
169.5190430, -73.1440698
171.1669922, -71.9381577
169.8046875, -71.1664859
168.5742188, -70.9883492
168.5083008, -70.6854214
167.0581055, -70.3039329
154.5776367, -68.4476620
154.0722656, -68.1960523
153.4790039, -68.3181460
152.8637695, -68.2042122
151.0620117, -68.1633837
149.9853516, -68.3019045
148.6010742, -67.7843346
147.5024414, -67.4580815
146.6674805, -66.8265203
146.0522461, -66.7051687
144.7558594, -67.2210530
144.2944336, -67.0503041
142.7783203, -66.9386688
141.0205078, -66.3375050
134.7143555, -65.6038777
134.2968750, -66.2580113
130.0781250, -65.9464718
125.8593750, -66.0893643
115.3125000, -66.5132604
104.0625000, -65.2198939
90.3515625, -66.2314575
77.6953125, -68.6565550
69.6093750, -67.8755413
50.2734375, -65.2198939
25.6640625, -70.2594520
-4.5703125, -70.1403643
-32.6953125, -77.5420960
-61.1718750, -74.6832503
-59.4140625, -71.3007929
-61.1718750, -66.3727550
-55.1953125, -63.3915217
-68.9062500, -67.4749224
-75.5859375, -71.4131768
-80.5078125, -73.4284236
-100.5468750, -71.4131768
-101.6015625, -75.1407778
-109.3359375, -74.2119825
-126.2109375, -73.3278581
-130.0781250, -74.2119825
-140.9765625, -74.2119825
-164.8828125, -78.3494107
-181.0546875, -77.9156690
-188.5253906, -77.2932018
-192.6123047, -77.4373855
-192.9638672, -77.1864338
-194.1064453, -77.2156396
-194.0185547, -77.4755619
-192.9638672, -77.9064655
-195.4248047, -77.8788137
-195.4220581, -77.9139439